timestamp,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
90000,75.33,140.23,33.67,0.97,0.88,0.97,0.55
90100,75.33,140.23,33.67,0.97,0.88,0.97,0.55
90200,75.33,140.23,33.67,0.97,0.88,0.97,0.55
90300,74.55,138.32,33.27,0.97,0.88,0.97,0.54
90400,76.12,142.15,34.07,0.97,0.88,0.97,0.54
90500,74.55,138.32,33.27,0.97,0.88,0.97,0.54
90600,75.33,140.23,33.67,0.97,0.88,0.97,0.54
90700,75.33,140.23,33.67,0.97,0.88,0.97,0.54
90800,74.55,138.32,33.27,0.97,0.88,0.97,0.53
90900,74.55,138.32,33.27,0.97,0.88,0.97,0.54
91000,74.55,138.32,33.27,0.97,0.88,0.97,0.54
91100,74.55,138.32,33.27,0.97,0.88,0.97,0.54
91200,75.33,140.23,33.67,0.97,0.88,0.97,0.53
91300,74.55,138.32,33.27,0.97,0.88,0.97,0.53
91400,74.55,138.32,33.27,0.97,0.88,0.97,0.53
91500,75.33,140.23,33.67,0.97,0.88,0.97,0.53
91600,75.33,140.23,33.67,0.97,0.88,0.97,0.53
91700,74.55,138.32,33.27,0.97,0.88,0.97,0.53
91800,76.12,142.15,34.07,0.97,0.88,0.97,0.53
91900,74.55,138.32,33.27,0.97,0.88,0.97,0.53
92000,74.55,138.32,33.27,0.97,0.88,0.97,0.53
92100,74.55,138.32,33.27,0.97,0.88,0.97,0.52
92200,75.33,140.23,33.67,0.97,0.88,0.97,0.52
92300,74.55,138.32,33.27,0.97,0.88,0.97,0.52
92400,73.77,136.43,32.88,0.97,0.88,0.97,0.52
92500,74.55,138.32,33.27,0.97,0.88,0.97,0.52
92600,74.55,138.32,33.27,0.97,0.88,0.97,0.52
92700,74.55,138.32,33.27,0.97,0.88,0.97,0.52
92800,73.77,136.43,32.88,0.97,0.88,0.97,0.52
92900,74.55,138.32,33.27,0.97,0.88,0.97,0.52
93000,74.55,138.32,33.27,0.97,0.88,0.97,0.52
93100,74.55,138.32,33.27,0.97,0.88,0.97,0.52
93200,74.55,138.32,33.27,0.97,0.88,0.97,0.51
93300,73.77,136.43,32.88,0.97,0.88,0.97,0.51
93400,73.77,136.43,32.88,0.97,0.88,0.97,0.51
93500,74.55,138.32,33.27,0.97,0.88,0.96,0.52
93600,73.77,136.43,32.88,0.97,0.88,0.97,0.51
93700,73.77,136.43,32.88,0.97,0.88,0.97,0.51
93800,73.77,136.43,32.88,0.97,0.88,0.97,0.51
93900,73.77,136.43,32.88,0.97,0.88,0.96,0.51
94000,73.77,136.43,32.88,0.97,0.88,0.97,0.51
94100,73.77,136.43,32.88,0.97,0.88,0.96,0.51
94200,74.55,138.32,33.27,0.97,0.88,0.97,0.51
94300,73.77,136.43,32.88,0.96,0.88,0.96,0.51
94400,73.77,136.43,32.88,0.96,0.88,0.96,0.51
94500,73.77,136.43,32.88,0.96,0.88,0.96,0.51
94600,73.77,136.43,32.88,0.96,0.89,0.96,0.51
94700,73.77,136.43,32.88,0.96,0.89,0.96,0.51
94800,73.77,136.43,32.88,0.96,0.89,0.96,0.51
94900,72.99,134.54,32.48,0.96,0.89,0.96,0.51
95000,73.77,136.43,32.88,0.96,0.89,0.96,0.51
95100,73.77,136.43,32.88,0.96,0.89,0.96,0.51
95200,73.77,136.43,32.88,0.96,0.89,0.96,0.51
95300,72.99,134.54,32.48,0.96,0.89,0.96,0.51
95400,72.99,134.54,32.48,0.96,0.89,0.96,0.51
95500,72.21,132.68,32.09,0.96,0.89,0.96,0.51
95600,72.99,134.54,32.48,0.96,0.89,0.96,0.51
95700,72.21,132.68,32.09,0.96,0.89,0.96,0.50
95800,72.21,132.68,32.09,0.96,0.89,0.96,0.50
95900,72.21,132.68,32.09,0.96,0.89,0.96,0.50
96000,72.99,134.54,32.48,0.96,0.89,0.96,0.50
96100,72.21,132.68,32.09,0.96,0.89,0.96,0.50
96200,72.21,132.68,32.09,0.96,0.89,0.96,0.50
96300,72.99,134.54,32.48,0.96,0.89,0.96,0.50
96400,70.67,128.98,31.32,0.96,0.89,0.96,0.50
96500,72.21,132.68,32.09,0.96,0.89,0.96,0.50
96600,72.21,132.68,32.09,0.96,0.89,0.96,0.50
96700,72.21,132.68,32.09,0.96,0.89,0.96,0.50
96800,72.21,132.68,32.09,0.96,0.89,0.96,0.49
96900,72.21,132.68,32.09,0.96,0.89,0.96,0.49
97000,71.44,130.82,31.70,0.96,0.89,0.96,0.49
97100,72.21,132.68,32.09,0.96,0.89,0.96,0.50
97200,71.44,130.82,31.70,0.96,0.89,0.96,0.50
97300,71.44,130.82,31.70,0.96,0.89,0.96,0.49
97400,71.44,130.82,31.70,0.96,0.89,0.96,0.49
97500,72.21,132.68,32.09,0.96,0.89,0.96,0.49
97600,71.44,130.82,31.70,0.96,0.89,0.96,0.49
97700,71.44,130.82,31.70,0.96,0.89,0.96,0.49
97800,72.21,132.68,32.09,0.96,0.89,0.96,0.49
97900,69.90,127.16,30.93,0.96,0.89,0.96,0.50
98000,71.44,130.82,31.70,0.96,0.89,0.96,0.49
98100,72.99,134.54,32.48,0.96,0.89,0.96,0.49
98200,72.21,132.68,32.09,0.96,0.89,0.96,0.49
98300,72.99,134.54,32.48,0.96,0.89,0.96,0.49
98400,71.44,130.82,31.70,0.96,0.89,0.96,0.49
98500,70.67,128.98,31.32,0.96,0.89,0.96,0.49
98600,70.67,128.98,31.32,0.96,0.89,0.96,0.49
98700,72.99,134.54,32.48,0.96,0.89,0.96,0.48
98800,70.67,128.98,31.32,0.96,0.89,0.96,0.49
98900,70.67,128.98,31.32,0.96,0.89,0.96,0.48
99000,71.44,130.82,31.70,0.96,0.89,0.96,0.48
99100,69.90,127.16,30.93,0.96,0.89,0.96,0.48
99200,69.90,127.16,30.93,0.96,0.89,0.96,0.48
99300,69.90,127.16,30.93,0.95,0.89,0.96,0.48
99400,71.44,130.82,31.70,0.95,0.89,0.96,0.48
99500,69.90,127.16,30.93,0.95,0.89,0.96,0.48
99600,69.14,125.34,30.55,0.96,0.89,0.96,0.48
99700,69.14,125.34,30.55,0.95,0.89,0.96,0.48
99800,69.14,125.34,30.55,0.96,0.89,0.96,0.48
99900,69.14,125.34,30.55,0.96,0.89,0.96,0.48
100000,69.14,125.34,30.55,0.95,0.89,0.96,0.48
100100,69.14,125.34,30.55,0.96,0.89,0.96,0.48
100200,69.14,125.34,30.55,0.96,0.89,0.95,0.48
100300,69.90,127.16,30.93,0.95,0.89,0.95,0.48
100400,69.14,125.34,30.55,0.95,0.89,0.96,0.48
100500,69.14,125.34,30.55,0.95,0.89,0.95,0.48
100600,68.38,123.54,30.17,0.96,0.89,0.95,0.48
100700,68.38,123.54,30.17,0.96,0.89,0.96,0.48
100800,68.38,123.54,30.17,0.96,0.89,0.96,0.48
100900,68.38,123.54,30.17,0.96,0.89,0.96,0.48
101000,68.38,123.54,30.17,0.96,0.89,0.95,0.48
101100,68.38,123.54,30.17,0.96,0.90,0.95,0.48
101200,68.38,123.54,30.17,0.96,0.90,0.95,0.48
101300,68.38,123.54,30.17,0.96,0.89,0.95,0.48
101400,68.38,123.54,30.17,0.95,0.90,0.95,0.48
101500,68.38,123.54,30.17,0.96,0.89,0.95,0.48
101600,68.38,123.54,30.17,0.95,0.89,0.95,0.48
101700,67.62,121.75,29.79,0.96,0.90,0.95,0.48
101800,67.62,121.75,29.79,0.96,0.89,0.95,0.48
101900,68.38,123.54,30.17,0.96,0.89,0.95,0.48
102000,68.38,123.54,30.17,0.95,0.89,0.95,0.48
102100,67.62,121.75,29.79,0.95,0.90,0.95,0.48
102200,67.62,121.75,29.79,0.96,0.90,0.95,0.48
102300,67.62,121.75,29.79,0.96,0.90,0.95,0.48
102400,67.62,121.75,29.79,0.95,0.90,0.95,0.48
102500,67.62,121.75,29.79,0.95,0.90,0.95,0.48
102600,67.62,121.75,29.79,0.95,0.90,0.95,0.48
102700,67.62,121.75,29.79,0.95,0.90,0.95,0.48
102800,67.62,121.75,29.79,0.95,0.90,0.95,0.48
102900,67.62,121.75,29.79,0.96,0.90,0.95,0.48
103000,67.62,121.75,29.79,0.96,0.90,0.95,0.48
103100,68.38,123.54,30.17,0.95,0.90,0.95,0.47
103200,66.86,119.98,29.41,0.96,0.90,0.95,0.48
103300,67.62,121.75,29.79,0.96,0.90,0.95,0.47
103400,69.14,125.34,30.55,0.95,0.90,0.95,0.47
103500,66.86,119.98,29.41,0.96,0.90,0.95,0.47
103600,66.86,119.98,29.41,0.96,0.90,0.95,0.47
103700,67.62,121.75,29.79,0.95,0.90,0.95,0.47
103800,66.11,118.22,29.04,0.95,0.90,0.95,0.47
103900,66.11,118.22,29.04,0.96,0.90,0.95,0.47
104000,66.11,118.22,29.04,0.95,0.90,0.95,0.47
104100,66.11,118.22,29.04,0.95,0.90,0.95,0.47
104200,66.11,118.22,29.04,0.95,0.90,0.95,0.47
104300,70.67,128.98,31.32,0.95,0.90,0.95,0.47
104400,66.11,118.22,29.04,0.95,0.90,0.95,0.47
104500,66.11,118.22,29.04,0.95,0.90,0.95,0.47
104600,66.11,118.22,29.04,0.95,0.90,0.95,0.47
104700,65.36,116.47,28.67,0.95,0.90,0.95,0.47
104800,66.11,118.22,29.04,0.95,0.90,0.95,0.47
104900,65.36,116.47,28.67,0.95,0.90,0.95,0.47
105000,65.36,116.47,28.67,0.95,0.90,0.95,0.47
105100,65.36,116.47,28.67,0.95,0.90,0.95,0.47
105200,65.36,116.47,28.67,0.95,0.90,0.95,0.46
105300,65.36,116.47,28.67,0.95,0.90,0.95,0.47
105400,65.36,116.47,28.67,0.95,0.90,0.95,0.47
105500,66.11,118.22,29.04,0.95,0.90,0.95,0.47
105600,66.11,118.22,29.04,0.95,0.90,0.95,0.46
105700,66.11,118.22,29.04,0.95,0.90,0.95,0.46
105800,65.36,116.47,28.67,0.95,0.90,0.95,0.46
105900,65.36,116.47,28.67,0.95,0.90,0.95,0.47
106000,64.62,114.73,28.30,0.95,0.90,0.95,0.46
106100,64.62,114.73,28.30,0.95,0.90,0.95,0.47
106200,64.62,114.73,28.30,0.95,0.90,0.95,0.47
106300,64.62,114.73,28.30,0.95,0.90,0.95,0.47
106400,64.62,114.73,28.30,0.95,0.90,0.95,0.47
106500,64.62,114.73,28.30,0.95,0.90,0.95,0.47
106600,64.62,114.73,28.30,0.95,0.90,0.95,0.47
106700,64.62,114.73,28.30,0.95,0.90,0.95,0.47
106800,64.62,114.73,28.30,0.95,0.90,0.95,0.48
106900,63.87,113.01,27.93,0.95,0.90,0.95,0.48
107000,64.62,114.73,28.30,0.95,0.90,0.95,0.48
107100,64.62,114.73,28.30,0.95,0.90,0.95,0.48
107200,64.62,114.73,28.30,0.95,0.90,0.95,0.48
107300,63.87,113.01,27.93,0.96,0.90,0.95,0.48
107400,64.62,114.73,28.30,0.95,0.90,0.95,0.48
107500,63.87,113.01,27.93,0.95,0.90,0.95,0.48
107600,63.87,113.01,27.93,0.95,0.90,0.95,0.48
107700,63.87,113.01,27.93,0.95,0.90,0.95,0.48
107800,63.87,113.01,27.93,0.95,0.90,0.95,0.48
107900,63.87,113.01,27.93,0.95,0.90,0.95,0.48
108000,63.13,111.30,27.56,0.95,0.90,0.95,0.48
108100,63.13,111.30,27.56,0.95,0.90,0.95,0.48
108200,63.87,113.01,27.93,0.95,0.90,0.95,0.48
108300,62.40,109.60,27.20,0.95,0.90,0.95,0.48
108400,63.87,113.01,27.93,0.95,0.90,0.95,0.48
108500,63.13,111.30,27.56,0.95,0.90,0.95,0.48
108600,63.13,111.30,27.56,0.95,0.90,0.95,0.48
108700,63.13,111.30,27.56,0.95,0.90,0.95,0.47
108800,63.13,111.30,27.56,0.95,0.90,0.95,0.48
108900,63.13,111.30,27.56,0.95,0.90,0.95,0.48
109000,63.13,111.30,27.56,0.95,0.90,0.95,0.47
109100,63.13,111.30,27.56,0.95,0.90,0.95,0.47
109200,63.13,111.30,27.56,0.95,0.90,0.95,0.47
109300,63.87,113.01,27.93,0.95,0.90,0.95,0.47
109400,63.13,111.30,27.56,0.95,0.90,0.95,0.47
109500,62.40,109.60,27.20,0.95,0.90,0.95,0.47
109600,62.40,109.60,27.20,0.95,0.90,0.95,0.47
109700,63.13,111.30,27.56,0.95,0.90,0.95,0.47
109800,62.40,109.60,27.20,0.95,0.90,0.95,0.47
109900,62.40,109.60,27.20,0.95,0.90,0.95,0.47
110000,62.40,109.60,27.20,0.95,0.90,0.95,0.47
110100,63.13,111.30,27.56,0.95,0.90,0.95,0.46
110200,63.13,111.30,27.56,0.95,0.90,0.95,0.46
110300,59.48,102.94,25.76,0.95,0.90,0.95,0.46
110400,63.87,113.01,27.93,0.95,0.90,0.95,0.46
110500,62.40,109.60,27.20,0.95,0.90,0.95,0.46
110600,62.40,109.60,27.20,0.95,0.90,0.95,0.46
110700,61.66,107.92,26.83,0.95,0.90,0.95,0.46
110800,61.66,107.92,26.83,0.95,0.90,0.95,0.46
110900,62.40,109.60,27.20,0.95,0.90,0.95,0.46
111000,62.40,109.60,27.20,0.95,0.90,0.95,0.46
111100,60.93,106.25,26.47,0.95,0.90,0.95,0.46
111200,60.93,106.25,26.47,0.95,0.90,0.95,0.46
111300,60.93,106.25,26.47,0.95,0.90,0.95,0.46
111400,61.66,107.92,26.83,0.95,0.90,0.95,0.46
111500,61.66,107.92,26.83,0.95,0.90,0.95,0.46
111600,60.93,106.25,26.47,0.95,0.90,0.95,0.46
111700,60.93,106.25,26.47,0.95,0.90,0.95,0.46
111800,60.93,106.25,26.47,0.95,0.90,0.95,0.46
111900,60.93,106.25,26.47,0.95,0.90,0.95,0.46
112000,60.93,106.25,26.47,0.95,0.90,0.95,0.46
112100,60.93,106.25,26.47,0.95,0.90,0.95,0.45
112200,60.20,104.59,26.11,0.95,0.90,0.95,0.45
112300,60.93,106.25,26.47,0.95,0.90,0.94,0.46
112400,61.66,107.92,26.83,0.95,0.90,0.94,0.46
112500,60.93,106.25,26.47,0.95,0.90,0.95,0.45
112600,60.20,104.59,26.11,0.95,0.90,0.95,0.46
112700,60.93,106.25,26.47,0.95,0.90,0.94,0.45
112800,60.20,104.59,26.11,0.95,0.90,0.95,0.45
112900,60.20,104.59,26.11,0.95,0.90,0.95,0.45
113000,61.66,107.92,26.83,0.95,0.90,0.95,0.45
113100,60.20,104.59,26.11,0.95,0.90,0.94,0.45
113200,60.93,106.25,26.47,0.95,0.90,0.94,0.45
113300,60.20,104.59,26.11,0.95,0.90,0.94,0.45
113400,60.20,104.59,26.11,0.95,0.90,0.94,0.45
113500,60.20,104.59,26.11,0.95,0.90,0.94,0.45
113600,62.40,109.60,27.20,0.95,0.90,0.94,0.45
113700,60.93,106.25,26.47,0.95,0.90,0.94,0.45
113800,66.11,118.22,29.04,0.95,0.90,0.94,0.45
113900,59.48,102.94,25.76,0.95,0.90,0.94,0.45
114000,58.75,101.31,25.40,0.95,0.90,0.94,0.44
114100,58.75,101.31,25.40,0.95,0.90,0.94,0.44
114200,59.48,102.94,25.76,0.95,0.90,0.94,0.44
114300,58.75,101.31,25.40,0.95,0.90,0.94,0.44
114400,58.75,101.31,25.40,0.95,0.90,0.94,0.44
114500,58.75,101.31,25.40,0.95,0.90,0.94,0.44
114600,59.48,102.94,25.76,0.95,0.90,0.94,0.44
114700,58.75,101.31,25.40,0.95,0.90,0.94,0.44
114800,58.75,101.31,25.40,0.95,0.90,0.94,0.44
114900,58.75,101.31,25.40,0.95,0.90,0.94,0.44
115000,58.03,99.69,25.05,0.95,0.90,0.94,0.44
115100,58.75,101.31,25.40,0.94,0.90,0.94,0.44
115200,58.75,101.31,25.40,0.94,0.90,0.94,0.44
115300,58.03,99.69,25.05,0.95,0.90,0.94,0.44
115400,58.03,99.69,25.05,0.94,0.90,0.94,0.44
115500,58.75,101.31,25.40,0.95,0.90,0.94,0.44
115600,58.03,99.69,25.05,0.95,0.90,0.94,0.44
115700,58.03,99.69,25.05,0.95,0.90,0.94,0.44
115800,58.03,99.69,25.05,0.95,0.90,0.94,0.44
115900,58.03,99.69,25.05,0.94,0.90,0.94,0.44
116000,58.03,99.69,25.05,0.95,0.90,0.94,0.44
116100,58.03,99.69,25.05,0.95,0.90,0.94,0.44
116200,58.75,101.31,25.40,0.95,0.90,0.94,0.44
116300,56.60,96.49,24.35,0.95,0.90,0.94,0.44
116400,57.32,98.08,24.70,0.95,0.90,0.94,0.44
116500,57.32,98.08,24.70,0.95,0.90,0.94,0.44
116600,58.03,99.69,25.05,0.95,0.90,0.94,0.44
116700,58.03,99.69,25.05,0.95,0.90,0.94,0.43
116800,57.32,98.08,24.70,0.95,0.90,0.94,0.44
116900,57.32,98.08,24.70,0.95,0.90,0.94,0.44
117000,58.03,99.69,25.05,0.95,0.91,0.94,0.43
117100,56.60,96.49,24.35,0.95,0.90,0.94,0.44
117200,58.75,101.31,25.40,0.95,0.90,0.94,0.43
117300,57.32,98.08,24.70,0.94,0.90,0.94,0.43
117400,56.60,96.49,24.35,0.94,0.90,0.94,0.43
117500,57.32,98.08,24.70,0.94,0.90,0.94,0.43
117600,55.18,93.33,23.66,0.94,0.90,0.94,0.43
117700,57.32,98.08,24.70,0.94,0.90,0.94,0.43
117800,57.32,98.08,24.70,0.94,0.90,0.94,0.43
117900,56.60,96.49,24.35,0.94,0.91,0.94,0.43
118000,56.60,96.49,24.35,0.94,0.90,0.94,0.43
118100,56.60,96.49,24.35,0.94,0.90,0.94,0.43
118200,56.60,96.49,24.35,0.94,0.90,0.94,0.43
118300,56.60,96.49,24.35,0.94,0.90,0.94,0.43
118400,56.60,96.49,24.35,0.94,0.90,0.94,0.43
118500,56.60,96.49,24.35,0.95,0.91,0.94,0.43
118600,56.60,96.49,24.35,0.94,0.91,0.94,0.43
118700,56.60,96.49,24.35,0.94,0.90,0.94,0.43
118800,57.32,98.08,24.70,0.94,0.91,0.94,0.43
118900,55.89,94.90,24.01,0.94,0.91,0.94,0.43
119000,56.60,96.49,24.35,0.95,0.90,0.94,0.43
119100,56.60,96.49,24.35,0.95,0.90,0.94,0.43
119200,55.89,94.90,24.01,0.95,0.91,0.94,0.43
119300,56.60,96.49,24.35,0.95,0.90,0.94,0.43
119400,57.32,98.08,24.70,0.94,0.91,0.94,0.43
119500,55.89,94.90,24.01,0.95,0.91,0.94,0.43
119600,55.89,94.90,24.01,0.95,0.91,0.94,0.43
119700,55.89,94.90,24.01,0.95,0.91,0.94,0.43
119800,55.89,94.90,24.01,0.95,0.91,0.94,0.43
119900,55.89,94.90,24.01,0.95,0.91,0.94,0.43
120000,57.32,98.08,24.70,0.95,0.91,0.94,0.43
120100,55.89,94.90,24.01,0.95,0.90,0.94,0.43
120200,55.89,94.90,24.01,0.94,0.91,0.94,0.43
120300,55.89,94.90,24.01,0.95,0.91,0.94,0.43
120400,55.89,94.90,24.01,0.95,0.91,0.94,0.43
120500,58.75,101.31,25.40,0.94,0.91,0.94,0.43
120600,56.60,96.49,24.35,0.95,0.91,0.94,0.43
120700,55.89,94.90,24.01,0.95,0.91,0.94,0.43
120800,56.60,96.49,24.35,0.95,0.91,0.94,0.43
120900,55.18,93.33,23.66,0.95,0.91,0.94,0.43
121000,55.89,94.90,24.01,0.94,0.91,0.94,0.43
121100,55.89,94.90,24.01,0.95,0.91,0.94,0.43
121200,55.89,94.90,24.01,0.94,0.91,0.94,0.42
121300,55.18,93.33,23.66,0.95,0.91,0.94,0.42
121400,55.18,93.33,23.66,0.95,0.91,0.94,0.42
121500,55.18,93.33,23.66,0.94,0.91,0.94,0.42
121600,55.18,93.33,23.66,0.95,0.91,0.94,0.42
121700,56.60,96.49,24.35,0.95,0.91,0.94,0.42
121800,55.18,93.33,23.66,0.94,0.91,0.94,0.42
121900,55.89,94.90,24.01,0.94,0.91,0.93,0.43
122000,54.48,91.78,23.32,0.94,0.91,0.94,0.43
122100,55.18,93.33,23.66,0.94,0.91,0.94,0.43
122200,54.48,91.78,23.32,0.95,0.91,0.94,0.43
122300,54.48,91.78,23.32,0.95,0.91,0.94,0.43
122400,54.48,91.78,23.32,0.94,0.91,0.94,0.43
122500,55.18,93.33,23.66,0.95,0.91,0.94,0.43
122600,55.18,93.33,23.66,0.95,0.91,0.94,0.43
122700,54.48,91.78,23.32,0.94,0.91,0.94,0.43
122800,54.48,91.78,23.32,0.94,0.91,0.94,0.43
122900,54.48,91.78,23.32,0.95,0.91,0.94,0.43
123000,55.18,93.33,23.66,0.95,0.91,0.94,0.43
123100,54.48,91.78,23.32,0.95,0.91,0.94,0.43
123200,57.32,98.08,24.70,0.94,0.91,0.94,0.43
123300,57.32,98.08,24.70,0.95,0.91,0.94,0.43
123400,53.77,90.23,22.98,0.94,0.91,0.94,0.43
123500,54.48,91.78,23.32,0.94,0.91,0.94,0.43
123600,54.48,91.78,23.32,0.94,0.91,0.93,0.43
123700,53.77,90.23,22.98,0.94,0.91,0.94,0.43
123800,54.48,91.78,23.32,0.94,0.91,0.94,0.43
123900,54.48,91.78,23.32,0.94,0.91,0.94,0.42
124000,54.48,91.78,23.32,0.94,0.91,0.94,0.42
124100,54.48,91.78,23.32,0.95,0.91,0.94,0.42
124200,54.48,91.78,23.32,0.94,0.91,0.93,0.42
124300,55.18,93.33,23.66,0.94,0.91,0.93,0.42
124400,53.77,90.23,22.98,0.95,0.91,0.93,0.42
124500,54.48,91.78,23.32,0.94,0.91,0.94,0.42
124600,55.18,93.33,23.66,0.94,0.91,0.93,0.42
124700,53.77,90.23,22.98,0.94,0.91,0.93,0.42
124800,53.77,90.23,22.98,0.94,0.91,0.93,0.42
124900,56.60,96.49,24.35,0.94,0.91,0.93,0.42
125000,55.18,93.33,23.66,0.94,0.91,0.93,0.42
125100,53.07,88.70,22.64,0.94,0.91,0.93,0.42
125200,55.18,93.33,23.66,0.95,0.91,0.93,0.42
125300,53.77,90.23,22.98,0.94,0.91,0.93,0.42
125400,53.77,90.23,22.98,0.94,0.91,0.93,0.42
125500,52.38,87.18,22.30,0.94,0.91,0.93,0.42
125600,54.48,91.78,23.32,0.94,0.91,0.93,0.42
125700,54.48,91.78,23.32,0.94,0.91,0.93,0.42
125800,54.48,91.78,23.32,0.94,0.91,0.93,0.42
125900,53.77,90.23,22.98,0.94,0.91,0.93,0.42
126000,53.77,90.23,22.98,0.95,0.91,0.93,0.42
126100,53.77,90.23,22.98,0.95,0.91,0.93,0.42
126200,53.77,90.23,22.98,0.95,0.91,0.93,0.43
126300,53.07,88.70,22.64,0.95,0.91,0.93,0.43
126400,53.07,88.70,22.64,0.95,0.91,0.94,0.44
126500,54.48,91.78,23.32,0.95,0.91,0.94,0.44
126600,53.77,90.23,22.98,0.95,0.91,0.94,0.45
126700,53.77,90.23,22.98,0.95,0.91,0.94,0.45
126800,54.48,91.78,23.32,0.95,0.91,0.94,0.45
126900,53.77,90.23,22.98,0.95,0.91,0.94,0.45
127000,53.77,90.23,22.98,0.96,0.91,0.94,0.46
127100,53.77,90.23,22.98,0.96,0.91,0.94,0.46
127200,54.48,91.78,23.32,0.96,0.91,0.94,0.46
127300,54.48,91.78,23.32,0.96,0.91,0.94,0.46
127400,55.18,93.33,23.66,0.96,0.91,0.94,0.46
127500,54.48,91.78,23.32,0.96,0.91,0.94,0.46
127600,55.18,93.33,23.66,0.96,0.91,0.94,0.46
127700,54.48,91.78,23.32,0.96,0.91,0.95,0.47
127800,55.89,94.90,24.01,0.96,0.91,0.95,0.47
127900,57.32,98.08,24.70,0.96,0.91,0.95,0.47
128000,55.18,93.33,23.66,0.96,0.91,0.95,0.47
128100,55.18,93.33,23.66,0.96,0.91,0.95,0.47
128200,55.89,94.90,24.01,0.96,0.91,0.95,0.47
128300,55.89,94.90,24.01,0.97,0.91,0.95,0.47
128400,55.89,94.90,24.01,0.97,0.91,0.95,0.47
128500,58.03,99.69,25.05,0.97,0.91,0.95,0.47
128600,57.32,98.08,24.70,0.97,0.91,0.95,0.47
128700,57.32,98.08,24.70,0.97,0.91,0.95,0.48
128800,58.03,99.69,25.05,0.97,0.91,0.95,0.48
128900,57.32,98.08,24.70,0.97,0.91,0.95,0.48
129000,58.03,99.69,25.05,0.97,0.91,0.96,0.48
129100,57.32,98.08,24.70,0.97,0.91,0.96,0.48
129200,58.03,99.69,25.05,0.97,0.91,0.96,0.48
129300,58.75,101.31,25.40,0.97,0.91,0.96,0.48
129400,58.75,101.31,25.40,0.97,0.91,0.96,0.48
129500,59.48,102.94,25.76,0.97,0.91,0.96,0.48
129600,58.75,101.31,25.40,0.97,0.91,0.96,0.48
129700,59.48,102.94,25.76,0.97,0.91,0.96,0.48
129800,59.48,102.94,25.76,0.97,0.91,0.96,0.48
129900,60.93,106.25,26.47,0.97,0.91,0.96,0.48
130000,60.20,104.59,26.11,0.97,0.91,0.96,0.48
130100,60.93,106.25,26.47,0.97,0.91,0.96,0.48
130200,60.93,106.25,26.47,0.97,0.91,0.96,0.49
130300,60.93,106.25,26.47,0.97,0.91,0.96,0.48
130400,61.66,107.92,26.83,0.97,0.91,0.96,0.48
130500,60.93,106.25,26.47,0.97,0.91,0.96,0.48
130600,62.40,109.60,27.20,0.97,0.91,0.96,0.49
130700,62.40,109.60,27.20,0.97,0.91,0.96,0.49
130800,63.13,111.30,27.56,0.97,0.91,0.96,0.49
130900,61.66,107.92,26.83,0.98,0.91,0.96,0.48
131000,62.40,109.60,27.20,0.97,0.91,0.96,0.49
131100,64.62,114.73,28.30,0.98,0.91,0.96,0.49
131200,63.87,113.01,27.93,0.98,0.91,0.96,0.49
131300,63.87,113.01,27.93,0.98,0.91,0.96,0.48
131400,65.36,116.47,28.67,0.98,0.91,0.96,0.49
131500,64.62,114.73,28.30,0.98,0.91,0.96,0.49
131600,65.36,116.47,28.67,0.98,0.91,0.96,0.48
131700,64.62,114.73,28.30,0.98,0.91,0.96,0.48
131800,65.36,116.47,28.67,0.98,0.91,0.96,0.48
131900,65.36,116.47,28.67,0.98,0.91,0.96,0.49
132000,65.36,116.47,28.67,0.98,0.91,0.97,0.49
132100,66.11,118.22,29.04,0.98,0.91,0.97,0.49
132200,65.36,116.47,28.67,0.98,0.91,0.97,0.48
132300,65.36,116.47,28.67,0.98,0.91,0.97,0.48
132400,66.11,118.22,29.04,0.98,0.91,0.97,0.49
132500,66.11,118.22,29.04,0.98,0.91,0.97,0.48
132600,66.86,119.98,29.41,0.98,0.91,0.97,0.48
132700,66.86,119.98,29.41,0.98,0.91,0.97,0.48
132800,66.11,118.22,29.04,0.98,0.91,0.97,0.48
132900,66.86,119.98,29.41,0.98,0.91,0.97,0.48
133000,66.86,119.98,29.41,0.98,0.91,0.97,0.48
133100,68.38,123.54,30.17,0.98,0.91,0.97,0.48
133200,66.86,119.98,29.41,0.98,0.91,0.97,0.48
133300,67.62,121.75,29.79,0.98,0.91,0.97,0.48
133400,67.62,121.75,29.79,0.98,0.91,0.97,0.48
133500,68.38,123.54,30.17,0.98,0.91,0.97,0.48
133600,67.62,121.75,29.79,0.98,0.91,0.97,0.48
133700,67.62,121.75,29.79,0.98,0.91,0.97,0.48
133800,68.38,123.54,30.17,0.98,0.91,0.97,0.48
133900,68.38,123.54,30.17,0.98,0.91,0.97,0.48
134000,69.90,127.16,30.93,0.98,0.91,0.97,0.48
134100,69.90,127.16,30.93,0.98,0.91,0.97,0.48
134200,69.90,127.16,30.93,0.98,0.91,0.97,0.48
134300,69.14,125.34,30.55,0.98,0.91,0.97,0.48
134400,70.67,128.98,31.32,0.98,0.91,0.97,0.48
134500,73.77,136.43,32.88,0.98,0.91,0.97,0.48
134600,69.90,127.16,30.93,0.98,0.92,0.97,0.48
134700,69.90,127.16,30.93,0.98,0.92,0.97,0.48
134800,69.90,127.16,30.93,0.98,0.92,0.97,0.48
134900,70.67,128.98,31.32,0.98,0.92,0.97,0.48
